total_income,total_expenses,income_source,food,hospitality,alcohol,tobacco,clothing,public_utilities,medical,transport,communication,education,others,special,gardening,saving,min_invest
190305,190298,Other sources of Income,116480,2900,3000,0,10008,14520,3034,6192,2880,2800,14484,14000,0,8,1
161541,142821,Wage/Salaries,91340,2300,0,0,4190,21138,605,7476,540,1800,5832,7600,0,22466,2611
123197,103256,Wage/Salaries,54899,7982,410,3416,7916,12654,2970,2556,540,1635,5778,2500,0,24727,3065
383454,255300,Wage/Salaries,102942,7980,1485,0,13865,52464,3708,18678,3240,1930,31008,18000,0,157992,23538
59748,44569,Other sources of Income,30000,130,0,0,1208,6420,1003,1140,480,0,4188,0,0,17144,2263
86970,81156,Wage/Salaries,44143,4280,0,7240,1779,9024,602,4464,2130,0,7494,0,0,7304,804
116883,91881,Other sources of Income,36937,650,2165,0,4950,25410,421,4452,1080,0,11316,4500,0,29581,3823
25584,18847,Other sources of Income,8361,0,0,0,540,8370,244,660,0,0,672,0,0,7415,976
130339,121997,Wage/Salaries,64126,6120,5300,10860,4016,15720,793,4710,1440,0,2412,6500,0,10772,1186
341210,243421,Wage/Salaries,111255,6740,4332,520,8441,21498,15013,4638,3840,0,27894,25000,14250,98170,12652
159844,133019,Wage/Salaries,73492,3700,0,0,4234,22680,2245,4698,1380,600,15990,4000,0,28140,3333
306692,277962,Other sources of Income,87801,14660,11795,0,22768,81492,2520,10860,12384,2520,15162,0,16000,35829,4084
637430,380148,Wage/Salaries,149631,16972,900,7670,21592,76644,1791,34422,25314,0,37212,8000,0,291332,44005
218563,199788,Other sources of Income,72954,2500,0,0,3480,93408,294,11280,960,5000,9912,0,0,21752,2421
276320,254128,Other sources of Income,63560,1300,0,0,6780,137358,92,18198,3360,0,18480,5000,0,22263,2406
729200,523863,Wage/Salaries,189174,12000,480,0,17145,217134,9540,28296,23634,0,23460,3000,0,231595,31349
339570,315851,Other sources of Income,150472,9000,129,0,10247,98208,322,11580,17628,5905,12360,0,0,29662,3277
515601,331534,Wage/Salaries,120226,9000,0,0,14124,77916,2850,16962,9960,0,50496,30000,0,232535,35927
305992,245708,Wage/Salaries,100752,4370,1845,0,20930,87132,8836,7968,4080,3651,6144,0,0,63237,7692
236605,230823,Other sources of Income,74240,11180,0,0,4590,127200,545,4032,3240,0,5796,0,0,6033,619
312633,241362,Wage/Salaries,83691,4304,80,0,11213,84462,16182,13080,3150,0,19200,6000,0,80643,10386
395092,380051,Enterpreneurial Activities,241786,18430,0,23580,2915,41430,8200,14256,8160,4150,16164,0,980,17668,1858
145800,145666,Wage/Salaries,94063,8280,4208,1040,1271,14880,672,5760,204,4900,6588,3800,0,165,17
612910,321622,Other sources of Income,153469,14880,7730,7612,1285,64422,300,22596,8880,23000,8448,9000,0,299699,45036
271203,190036,Wage/Salaries,96848,4850,0,453,5305,39078,1916,11520,4200,750,17616,7500,0,85459,11374
506780,360115,Other sources of Income,112527,12850,0,0,3480,57510,41470,84900,16872,800,17706,12000,0,156462,20779
228870,188620,Wage/Salaries,96042,10482,296,0,3190,42798,1570,6564,2220,0,11058,0,14400,49482,6218
231880,225986,Other sources of Income,114536,14300,150,0,3026,35898,7600,12144,3150,20000,11682,3500,0,7041,729
295156,243570,Wage/Salaries,126225,2750,2548,3600,2712,55392,6875,16602,2340,0,22026,2500,0,59314,7279
427976,328776,Other sources of Income,104252,21000,8860,3755,9975,101076,11250,32316,1260,20500,14532,0,0,120764,16093
79019,75181,Enterpreneurial Activities,37660,0,2568,8130,725,20538,100,564,540,0,4356,0,0,4940,532
134573,114045,Enterpreneurial Activities,49407,400,1800,0,1636,38046,5680,6324,2094,0,8658,0,0,22616,2677
344190,277445,Wage/Salaries,111473,36290,2078,3068,8578,39924,3698,20898,10776,0,40662,0,0,76237,9523
1606308,1556710,Other sources of Income,720007,27568,8880,10800,40462,450978,56789,45576,34254,34436,84210,42750,0,51277,5297
96300,88674,Enterpreneurial Activities,28822,17217,90,6840,185,16926,13564,360,486,0,684,3500,0,8683,956
136122,114040,Wage/Salaries,60567,300,0,0,2450,21060,5363,8400,3780,0,12120,0,0,27758,3458
136069,125129,Wage/Salaries,73707,14090,1014,3620,4170,8244,200,6678,1200,0,10206,2000,0,12708,1406
56106,47228,Wage/Salaries,29421,80,0,1810,2250,8262,215,1920,0,0,3270,0,0,9249,1083
130474,126868,Wage/Salaries,48243,2200,0,3620,945,9030,2000,2040,1644,550,7500,1000,48096,4176,433
335098,327149,Wage/Salaries,131890,7920,1800,0,10965,11232,26438,7842,3960,32695,26172,7000,59235,10149,1052
51210,48953,Enterpreneurial Activities,35140,2300,0,0,770,5820,115,720,570,800,2718,0,0,2519,266
119960,111179,Enterpreneurial Activities,60407,4300,3030,1820,6946,13734,2510,4656,2880,1300,4596,5000,0,9642,1049
149700,135820,Wage/Salaries,55732,7540,480,1092,2320,51558,892,5424,3540,0,7242,0,0,16863,1910
544170,381708,Enterpreneurial Activities,139663,15740,1950,3992,22308,94770,8537,10752,14988,20260,23748,25000,0,188714,26326
281201,240751,Enterpreneurial Activities,89024,16050,100,0,5256,59370,27221,15558,5280,4880,15912,2100,0,49208,5935
1796730,658890,Other sources of Income,195380,29900,3150,5430,23690,150096,77048,43020,32394,0,58782,40000,0,1245023,218202
92556,89448,Wage/Salaries,56957,4075,0,3426,1144,15252,50,3960,432,1350,2802,0,0,4022,424
171251,103328,Wage/Salaries,63036,3150,1219,3880,1595,13470,7670,2544,720,200,5844,0,0,85899,13800
57769,55612,Wage/Salaries,35023,1700,480,4338,1029,9660,214,720,96,300,2052,0,0,2347,245
848240,770552,Other sources of Income,197701,23946,1790,0,33896,169302,9368,26388,6792,248300,33504,19565,0,79130,8665
71852,69303,Wage/Salaries,42375,720,0,0,0,9168,5244,8160,894,0,2742,0,0,3132,329
568492,387500,Wage/Salaries,116229,14460,0,0,20535,68232,96074,14400,4176,0,53394,0,0,228837,34021
101922,100950,Wage/Salaries,56726,2150,0,0,655,15156,2331,11064,588,1960,10320,0,0,1060,107
97470,90323,Other sources of Income,46308,2250,0,1086,2985,28800,610,2520,360,340,5064,0,0,7835,852
346780,212779,Other sources of Income,70144,14460,428,0,1699,51444,28979,18288,16800,0,5802,4735,0,152736,22826
537600,434806,Enterpreneurial Activities,136581,1200,720,0,190,118080,2928,16392,5646,128000,13170,11899,0,120399,15131
101700,94298,Wage/Salaries,57814,390,570,520,2450,15384,2134,4200,1584,0,9252,0,0,9080,1004
378401,258513,Wage/Salaries,114242,10600,720,0,5880,57180,4039,16278,2100,1650,25824,20000,0,148806,21870
229075,215246,Wage/Salaries,104343,15940,0,0,7850,42786,2253,13200,3990,0,15384,9500,0,16775,1822
164841,159475,Wage/Salaries,91508,600,282,1086,0,15090,21408,5400,1800,200,5706,16395,0,6960,732
85745,84624,Enterpreneurial Activities,52282,150,0,1991,760,19968,3734,3120,720,0,1554,345,0,1351,138
309092,290762,Other sources of Income,105843,11328,740,0,4965,80898,2540,14616,3000,54760,9072,3000,0,18828,2001
176883,165050,Other sources of Income,66319,3600,0,1810,4350,21030,17915,3924,990,700,23412,21000,0,14138,1545
690190,527597,Wage/Salaries,168827,34720,0,0,14570,107820,21571,47760,19980,5650,91212,15487,0,192506,25454
90844,77679,Wage/Salaries,36600,2000,0,0,205,31644,190,1872,252,200,2196,2520,0,16430,1999
371698,367457,Enterpreneurial Activities,40917,238,450,300,4900,31848,4602,10380,3300,0,6660,11000,252862,5389,548
119461,111413,Wage/Salaries,71180,4600,0,0,4195,14742,3195,4560,360,2155,5226,1200,0,9884,1085
133779,123331,Wage/Salaries,67180,5600,1326,240,3798,15516,895,16314,1260,3120,3582,4500,0,11585,1269
167506,158153,Wage/Salaries,90167,1540,3934,29060,2176,11100,2624,3288,1440,960,5064,6800,0,11428,1235
85420,79697,Wage/Salaries,59564,0,1897,740,2395,7128,277,888,468,1000,2340,3000,0,5873,629
583168,452007,Wage/Salaries,193319,49660,3700,7240,10118,35040,8158,29184,13320,24500,41268,36500,0,150868,19500
390226,300470,Wage/Salaries,153235,27660,810,0,6010,34434,1959,31716,1800,8150,30696,4000,0,106643,14040
99078,92911,Wage/Salaries,60755,7000,1188,0,2770,8460,622,6000,546,690,4680,200,0,6550,701
131780,85358,Enterpreneurial Activities,58876,650,0,0,1139,12300,667,4800,360,1400,5166,0,0,54379,8010
108313,100204,Wage/Salaries,61881,0,1980,18100,405,8640,90,840,0,200,7068,1000,0,9059,990
123955,108870,Wage/Salaries,58446,7280,0,2080,1724,18102,2232,3894,1230,0,11382,2500,0,17065,1969
203275,171996,Wage/Salaries,90621,10960,2140,7280,2997,15738,17906,3648,1296,0,10410,9000,0,37424,4545
52479,46625,Wage/Salaries,28692,550,156,4030,1312,9576,321,480,0,680,828,0,0,7424,870
125948,66037,Wage/Salaries,40914,4240,0,0,123,6744,339,7080,534,2355,3708,0,0,69317,11264
400862,291140,Enterpreneurial Activities,77248,450,2478,2574,4290,117576,2391,39480,8406,0,10464,25783,0,124509,16777
113693,89356,Wage/Salaries,59000,3940,0,0,570,13272,289,4548,864,750,4842,0,1281,27837,3551
80541,69490,Wage/Salaries,52280,0,0,858,0,9120,710,2760,486,0,3276,0,0,12887,1524
78238,71090,Other sources of Income,38920,2360,0,0,0,22374,738,600,588,1115,2562,1833,0,8678,981
654500,259434,Wage/Salaries,96940,13600,0,0,6430,65352,13560,14400,2640,3400,23112,20000,0,399220,64526
445855,427554,Enterpreneurial Activities,187803,5760,2798,11946,13235,94200,1310,1680,7920,74700,26202,0,0,19310,2019
567050,363695,Wage/Salaries,109231,19380,0,0,12924,87702,6100,32286,24000,6980,47592,17500,0,238376,35331
598948,481242,Wage/Salaries,162253,66200,4160,4680,27335,42618,58424,34038,10644,18000,52890,0,0,130477,16168
129798,113243,Wage/Salaries,64044,1450,96,780,2435,13086,4526,10608,180,780,7758,7500,0,17321,1973
110290,91587,Wage/Salaries,52707,5920,270,0,1993,15492,1987,5568,1008,250,4122,2270,0,19500,2309
155173,152746,Other sources of Income,44945,0,0,0,3981,17898,45080,24402,2208,0,11232,3000,0,3047,312
54640,45335,Enterpreneurial Activities,33433,1050,860,1040,400,4230,102,1020,360,200,2640,0,0,10614,1293
122720,121751,Enterpreneurial Activities,73271,2400,2184,1040,640,27936,204,1752,720,1990,2364,3000,4250,1195,121
14691,12814,Other sources of Income,7676,0,884,706,140,2910,72,222,0,0,204,0,0,1945,221
77740,63405,Wage/Salaries,30666,0,1350,3640,2255,11022,60,4818,192,0,3402,6000,0,18541,2397
167412,121934,Wage/Salaries,65407,400,1014,2576,9355,13620,342,22584,1494,0,5142,0,0,53731,7362
37078,36736,Wage/Salaries,24551,0,1280,2980,1715,4578,48,996,0,0,588,0,0,407,41
204550,80920,Other sources of Income,41334,480,0,0,3210,20358,136,7884,1380,0,3138,3000,0,153621,29152
121627,120444,Wage/Salaries,70696,1000,1592,2860,4167,13272,80,4200,2628,700,4488,12000,2761,1507,153
407053,310671,Other sources of Income,98336,6310,720,0,35974,64050,67555,13152,3624,0,13050,7900,0,117126,15680
62435,60695,Other sources of Income,34966,1550,20,0,1383,7338,2289,2058,372,1226,1776,1169,6548,2260,236
77651,74238,Wage/Salaries,45714,0,1980,9180,910,4710,350,2400,720,0,2274,6000,0,3753,395
59672,59024,Other sources of Income,40092,320,0,0,275,13494,1531,1080,102,0,2130,0,0,825,84
68125,67150,Other sources of Income,45273,2300,0,0,2355,10728,161,810,486,1785,3252,0,0,1124,115
140611,97424,Enterpreneurial Activities,54578,600,360,0,490,26940,270,1440,816,350,2580,9000,0,53312,7736
136527,112330,Other sources of Income,73772,6700,402,1560,4770,11652,110,6144,504,1650,3066,2000,0,27125,3310
362818,351410,Wage/Salaries,146772,2840,900,3120,3740,24120,3154,33900,756,850,51840,32000,47418,13302,1386
140115,105253,Wage/Salaries,62906,18720,95,0,30,12264,418,3708,1080,0,5532,500,0,44777,6226
137855,127770,Wage/Salaries,65779,8340,0,0,2000,15000,170,11118,516,20600,4164,83,0,12104,1334
139238,92619,Wage/Salaries,56028,4540,97,858,1323,13194,294,2358,540,1445,5442,6500,0,52378,7425
128552,96259,Enterpreneurial Activities,62398,6560,385,1820,0,16164,1026,2436,516,2260,2694,0,0,32656,4104
420920,266996,Other sources of Income,90911,4760,900,0,9253,100866,923,8934,16476,0,23640,10333,0,155157,21280
150360,128994,Other sources of Income,60568,6460,345,182,3150,31248,5483,7062,384,3750,10362,0,0,24737,2936
632120,318355,Other sources of Income,115485,26490,0,0,7459,70872,2867,12036,25182,15590,29874,12500,0,399494,70615
201280,137816,Other sources of Income,61514,6920,0,0,1545,33000,1422,4320,780,1367,6948,20000,0,80059,11850
197287,160063,Wage/Salaries,86220,2820,0,0,1280,41664,646,14772,2304,0,9024,1333,0,46952,6044
387164,281257,Other sources of Income,137360,12080,0,0,10864,60630,5401,10560,13974,6798,21390,2200,0,123218,16794
103880,86095,Wage/Salaries,57139,9850,0,0,0,9834,294,1512,420,1850,5196,0,0,22238,2795
165906,125245,Wage/Salaries,66714,10400,0,0,1838,23088,634,6312,396,10925,4938,0,0,41663,5238
295600,130538,Enterpreneurial Activities,86660,5710,1170,3640,620,24288,872,2400,498,0,4680,0,0,169773,26999
66252,35574,Wage/Salaries,16764,3380,2964,2106,0,7620,220,630,0,0,1890,0,0,36924,6098
93020,52637,Wage/Salaries,37701,3440,0,0,796,7674,578,852,72,420,1104,0,0,45385,6997
121390,90334,Wage/Salaries,59661,2100,495,2964,0,18408,456,2580,216,160,3294,0,0,33725,4384
642630,440620,Other sources of Income,269303,10860,0,0,4462,75552,855,27012,16188,538,20850,15000,0,252173,37081
154990,119027,Wage/Salaries,68961,6760,702,0,2004,25302,3908,4338,540,860,5652,0,0,43371,5758
112128,103781,Wage/Salaries,53818,20630,566,0,1210,13080,1551,1836,0,0,6240,4850,0,10462,1164
177157,139766,Other sources of Income,77110,5970,0,0,1420,23820,1384,2964,720,7860,12018,6500,0,46231,6060
150096,126672,Wage/Salaries,48435,9739,90,3620,5468,9018,10014,22152,900,0,8736,8500,0,28225,3444
625096,546376,Wage/Salaries,177424,59550,5780,3620,10421,90774,11543,77616,9000,0,40548,60100,0,95564,11275
381970,218927,Other sources of Income,84813,1610,3120,0,9605,59412,2197,10716,420,200,26934,19900,0,211849,35641
410000,320495,Wage/Salaries,143332,15826,0,0,12205,42180,11756,11340,4350,25120,47886,6500,0,90738,11109
122469,108590,Enterpreneurial Activities,61053,4700,336,1564,1900,14454,845,6870,720,1500,3648,11000,0,17121,1997
113292,110190,Wage/Salaries,56503,3440,270,0,2390,16842,9503,9486,1620,2600,4536,3000,0,3710,385
61470,56777,Wage/Salaries,39822,930,351,260,1850,8016,514,1032,540,0,3462,0,0,5662,627
1280422,405452,Other sources of Income,123790,18820,190,0,15590,121920,20642,9708,13200,26768,33018,16000,5806,1005795,189863
111338,96072,Wage/Salaries,61638,4500,162,0,2275,9768,162,4038,924,1685,3120,7800,0,18649,2234
134358,102376,Wage/Salaries,66762,4000,0,0,3265,11100,318,7440,960,4643,3888,0,0,35562,4592
183827,167513,Other sources of Income,80835,3260,0,0,5486,26160,5314,4092,2400,2400,19266,18300,0,16466,1795
580160,406079,Wage/Salaries,144611,10200,0,0,17660,77826,7032,10482,22194,18200,71574,26300,0,215053,30996
270835,205404,Wage/Salaries,78280,4800,1690,5440,9878,37860,2960,11160,5400,3370,28566,16000,0,76310,10088
255060,201342,Enterpreneurial Activities,108830,1600,2470,1040,6549,24570,3912,22464,6612,3345,14250,5700,0,62526,8001
447170,95141,Other sources of Income,43149,1040,0,6,2765,20208,8671,6600,2088,0,1614,9000,0,357557,64788
117837,116994,Wage/Salaries,56980,900,360,0,6430,20574,5350,5736,3654,0,17010,0,0,1094,111
121962,100790,Enterpreneurial Activities,52567,2860,1378,186,1870,15504,40,2760,1410,2000,6150,9000,5065,26703,3376
542660,473326,Other sources of Income,138516,12000,0,0,18340,133650,12502,63912,18000,29500,30906,16000,0,79479,9261
285520,279177,Other sources of Income,97832,1800,3900,12710,2351,121638,9634,8016,2040,0,15756,3500,0,7566,780
58329,49473,Enterpreneurial Activities,27433,1300,45,0,919,11196,160,1680,660,500,2580,3000,0,9930,1180
455683,342371,Wage/Salaries,133573,9000,870,0,32672,57450,3530,13800,14100,0,71376,6000,0,119761,15293
119115,103251,Wage/Salaries,64447,5480,0,724,3670,14340,30,3498,780,1200,6882,2200,0,16618,1904
128718,119521,Wage/Salaries,87250,3814,0,0,2055,13116,540,9336,138,0,2772,500,0,10503,1147
125877,114550,Wage/Salaries,61471,4320,270,0,55,15414,416,9210,2208,0,10086,11100,0,11530,1260
35384,29732,Wage/Salaries,13394,1300,0,0,1198,7530,814,2160,96,0,3240,0,0,5861,687
187533,179087,Wage/Salaries,105886,10200,0,3120,4443,14646,533,15816,660,7025,16758,0,0,9599,1015
140501,135581,Wage/Salaries,53480,4940,270,3640,4220,19338,5974,12480,888,7349,13896,7906,1200,5922,621
303063,160794,Wage/Salaries,74519,3900,0,7800,11971,18450,12238,5130,1692,3460,16134,5500,0,154714,24005
114198,104061,Wage/Salaries,55932,0,600,4690,2660,10302,4958,12540,1536,835,8508,1500,0,11873,1329
132104,110638,Wage/Salaries,55992,1200,0,80,2446,10830,3603,10260,306,1359,13812,0,10750,27202,3398
174591,91498,Wage/Salaries,51335,0,384,13520,3108,16416,555,3900,936,0,1344,0,0,93928,15029
72510,63929,Wage/Salaries,42893,2880,0,0,170,10350,210,3120,0,3250,1056,0,0,9606,1101
128763,113078,Wage/Salaries,54694,3600,0,0,1272,17070,9827,12846,732,8105,4932,0,0,17285,1982
193723,187267,Other sources of Income,58865,7150,0,0,0,56370,4431,7680,1500,26585,16686,8000,0,6713,695
159040,109263,Other sources of Income,49284,3000,0,0,9264,21690,4605,4176,2520,0,12354,2370,0,51297,6833
132632,129853,Wage/Salaries,71216,5720,1396,2720,7200,11520,999,20520,1560,1950,5052,0,0,3216,330
194956,182457,Other sources of Income,115961,3200,0,2060,13300,25020,2565,5700,1800,855,6996,5000,0,15199,1659
142113,141992,Wage/Salaries,63837,2880,6003,2860,6850,11460,610,11160,1560,21400,9372,4000,0,141,14
433096,386004,Wage/Salaries,133517,17420,0,0,40066,25410,8919,16464,9480,22100,33960,5000,73668,60111,7026
23209,22564,Other sources of Income,10373,0,0,0,950,8094,1815,900,0,0,432,0,0,664,68
257832,242690,Wage/Salaries,85551,15515,0,0,9730,29160,3085,18654,5400,15225,23580,36790,0,19041,2074
69835,67433,Wage/Salaries,43559,0,348,2060,2045,9198,715,4260,0,0,3738,1510,0,2716,283
128523,102862,Wage/Salaries,44456,1800,360,0,1740,15180,1160,7632,2400,0,11034,17100,0,31672,4096
71260,53600,Other sources of Income,24057,300,25,0,1610,10062,1468,4890,90,0,1098,0,10000,22141,3041
206545,140207,Wage/Salaries,82825,2704,0,1054,1150,28212,1670,5604,1164,2010,11514,2300,0,67344,8963
2572904,296366,Other sources of Income,83588,76260,0,13032,8775,32580,255,67992,3600,0,10284,0,0,2523288,523991
183299,112349,Other sources of Income,83002,5300,0,0,805,9660,268,7008,372,2340,3594,0,0,83636,12759
709057,659806,Wage/Salaries,179846,26267,2160,0,26847,71250,23554,74064,20700,136658,77460,21000,0,60009,6600
97670,78439,Other sources of Income,48229,5300,0,0,1765,9288,397,3594,804,5986,2676,400,0,19942,2416
115635,109856,Wage/Salaries,52865,3300,2340,5700,1749,10974,13756,9954,2028,0,4290,2900,0,7109,763
70276,69872,Wage/Salaries,41110,4040,0,2556,2687,7146,440,5430,1104,607,4752,0,0,462,47
84044,83341,Enterpreneurial Activities,39926,440,360,0,3007,12288,11672,2040,840,0,2004,500,10264,892,90
117453,114229,Wage/Salaries,80390,4990,0,0,2670,12342,654,6054,1458,1405,3066,1200,0,4188,437
296776,278751,Wage/Salaries,105863,8430,1248,2850,39346,32136,4374,19362,3912,0,31062,30168,0,19701,2112
102895,88245,Wage/Salaries,45468,5800,340,3932,880,12534,331,3918,390,0,1752,12900,0,16319,1917
145026,131076,Wage/Salaries,73481,5840,300,0,13166,17928,2369,8364,2886,630,4512,1600,0,16655,1888
142039,119829,Wage/Salaries,72997,8554,0,0,5045,12432,5311,3114,600,560,7188,4028,0,26687,3254
143433,132285,Wage/Salaries,83059,4925,132,6470,2955,16728,5880,4536,804,680,4116,2000,0,12557,1378
